x-axis,1
second,Volt
-562.34000E-06,+25.23764526E-03
-562.31500E-06,+23.81505107E-03
-562.29000E-06,+25.40500928E-03
-562.26500E-06,+25.40500928E-03
-562.24000E-06,+25.40500928E-03
-562.21500E-06,+27.16233150E-03
-562.19000E-06,+28.75228971E-03
-562.16500E-06,+26.99496749E-03
-562.14000E-06,+23.64768705E-03
-562.11500E-06,+23.81505107E-03
-562.09000E-06,+25.40500928E-03
-562.06500E-06,+25.40500928E-03
-562.04000E-06,+25.40500928E-03
-562.01500E-06,+25.40500928E-03
-561.99000E-06,+23.64768705E-03
-561.96500E-06,+22.05772884E-03
-561.94000E-06,+23.81505107E-03
-561.91500E-06,+23.64768705E-03
-561.89000E-06,+22.05772884E-03
-561.86500E-06,+22.05772884E-03
-561.84000E-06,+23.81505107E-03
-561.81500E-06,+25.40500928E-03
-561.79000E-06,+25.40500928E-03
-561.76500E-06,+21.89036483E-03
-561.74000E-06,+18.71044841E-03
-561.71500E-06,+20.46777063E-03
-561.69000E-06,+22.05772884E-03
-561.66500E-06,+25.57237329E-03
-561.64000E-06,+26.99496749E-03
-561.61500E-06,+27.16233150E-03
-561.59000E-06,+26.99496749E-03
-561.56500E-06,+23.64768705E-03
-561.54000E-06,+22.05772884E-03
-561.51500E-06,+23.81505107E-03
-561.49000E-06,+25.40500928E-03
-561.46500E-06,+25.40500928E-03
-561.44000E-06,+27.16233150E-03
-561.41500E-06,+25.23764526E-03
-561.39000E-06,+25.57237329E-03
-561.36500E-06,+26.99496749E-03
-561.34000E-06,+23.64768705E-03
-561.31500E-06,+23.81505107E-03
-561.29000E-06,+25.40500928E-03
-561.26500E-06,+25.40500928E-03
-561.24000E-06,+25.40500928E-03
-561.21500E-06,+23.64768705E-03
-561.19000E-06,+22.05772884E-03
-561.16500E-06,+25.57237329E-03
-561.14000E-06,+28.75228971E-03
-561.11500E-06,+25.23764526E-03
-561.09000E-06,+22.05772884E-03
-561.06500E-06,+20.30040662E-03
-561.04000E-06,+22.22509286E-03
-561.01500E-06,+25.40500928E-03
-560.99000E-06,+23.64768705E-03
-560.96500E-06,+25.57237329E-03
-560.94000E-06,+23.48032304E-03
-560.91500E-06,+20.46777063E-03
-560.89000E-06,+25.57237329E-03
-560.86500E-06,+26.99496749E-03
-560.84000E-06,+23.64768705E-03
-560.81500E-06,+25.57237329E-03
-560.79000E-06,+26.99496749E-03
-560.76500E-06,+27.16233150E-03
-560.74000E-06,+26.99496749E-03
-560.71500E-06,+27.16233150E-03
-560.69000E-06,+25.23764526E-03
-560.66500E-06,+22.05772884E-03
-560.64000E-06,+25.57237329E-03
-560.61500E-06,+28.75228971E-03
-560.59000E-06,+26.99496749E-03
-560.56500E-06,+23.64768705E-03
-560.54000E-06,+23.81505107E-03
-560.51500E-06,+25.40500928E-03
-560.49000E-06,+25.40500928E-03
-560.46500E-06,+27.16233150E-03
-560.44000E-06,+25.23764526E-03
-560.41500E-06,+20.30040662E-03
-560.39000E-06,+20.46777063E-03
-560.36500E-06,+22.05772884E-03
-560.34000E-06,+23.81505107E-03
-560.31500E-06,+23.64768705E-03
-560.29000E-06,+23.81505107E-03
-560.26500E-06,+25.40500928E-03
-560.24000E-06,+25.40500928E-03
-560.21500E-06,+27.16233150E-03
-560.19000E-06,+26.99496749E-03
-560.16500E-06,+21.89036483E-03
-560.14000E-06,+22.22509286E-03
-560.11500E-06,+23.64768705E-03
-560.09000E-06,+22.05772884E-03
-560.06500E-06,+20.30040662E-03
-560.04000E-06,+22.22509286E-03
-560.01500E-06,+23.64768705E-03
-559.99000E-06,+22.05772884E-03
-559.96500E-06,+20.30040662E-03
-559.94000E-06,+23.98241508E-03
-559.91500E-06,+25.23764526E-03
-559.89000E-06,+22.05772884E-03
-559.86500E-06,+23.81505107E-03
